text,label
회사 사정이 어렵다는데 다 거짓말이야. 내가 나이가 많아 쓸모없어진 거지.,1
그렇게 말해주니 고맙네. 그것 자체로는 그래 보일 수 있지만 사실 속사정은 달라.,1
부모님께는 너무 죄송하지만 친구들과 피시방에 안 가면 나만 앞으로 못 어울릴 것 같아.,1
남편과 사별해서 너무 외롭고 쓸쓸해. 혼자 앞으로 남은 인생을 어떻게 살아갈지 모르겠어.,1
차라리 이야기를 하지 않고 다른 사람들의 말을 듣고 있는 게 더 나을 것 같아.,1
주중에는 늘 일을 하다가 집에서만 있으려니 더 힘든 것 같아.,1
나이가 많아서 그런지 일하고 싶어도 받아주는 데가 없어.,1
부모님은 왜 내 장래에 대해 관심이 없을까? 속상해.,1
남자 친구에게 프러포즈 받았어. 언제쯤 하려나 기다렸는데 드디어 받았네. 이제 남자친구와 차근차근 계획을 잡아봐야겠지?,0
응. 다음엔 승진할 수 있을까?,1
실험을 내가 거의 다 했는데 친구가 자기가 했다고 해서 그래서 점수가 낮게 나와서 화가나.,1
"아무도 내 말을 귀담아듣질 않아요. 죽고 싶다고 하면 힘내라, 그렇게 말해요.",1
계속 방관만 하던 아이들이 어제는 날 괴롭히는데 동참해서 당혹스러워.,1
남자친구의 반응을 먼저 보고 결정할 거야.,1
인기 많은 여자 친구가 언젠가 다른 사람에게 가버리는 건 아닌지 불안해.,1
전에는 기억도 잘했는데 이젠 모임 날짜도 헛갈릴 때가 있기도 하고 이제 소수정예로 참여 모임을 줄이면 관리가 원활히 될 것 같아.,1
직장을 빨리 구해야 되는데 생각보다 어려워.,1
오늘 면접시험이 있는 날인데 알람시계가 고장이 나서 아침에 늦잠 자버렸어.,1
몇 년 동안 서양화를 배웠는데 이번에 좋은 평을 받게됐어. 고마워. 몇 년간 열심히 한 걸 보상받은 기분이야. 열심히 했어. 이제 더 열심히 해야지.,0
나 친구와 싸워서 기분이 안 좋아.,1
나는 더는 희망이 없어. 버려진 기분이야.,1
며칠 전 건강 검진을 받았는데 결과가 좋게 나와서 맘이 편안해졌어. 건강 염려증이 있었는데 결과를 보고 들으니 매우 편안해졌어. 앞으로 내 건강은 내가 직접 챙겨야겠어.,0
이번에는 먼저 연락하지 않으려고 했는데. 내가 또 먼저 연락해봐야겠지.,1
대출금을 이번에 다 갚아서 목돈 들어갈 때가 없어서 여유가 생겼다. 그래서 기분이 홀가분하다. 이제는 다른 필요한 물건도 좀 사고 외식도 하고 해야겠어! 생각만 해도 좋은데. 너무 많이 소비하면 대출이 생길 수 있으니깐 적당히 써야지.,0
아내와 놀러갈 때 예쁘게 꾸며서 함께 놀러가려고.,1
남편이 이전에 퇴직했을 때 뭐가 우울하냐고 따졌었어. 그런데 나도 같은 처지가 되어보니까 미안한 마음이 들어.,1
학교폭력 교육을 받았는데 상세한 것을 많이 알 수 있어서 유익했어. 응. 앞으로 어떻게 대응해야 할지 잘 알게 되어서 진짜 감사해.,0
역시 함께 사는 남편이 최고야. 남편을 잘 챙겨야겠어.,1
친구들에게 솔직하게 도움을 구하고 일단은 대화를 많이 할 수 있는 시간이 필요한 것 같아.,1
두 명의 친구 사이에서 곤란한 상황이야. 둘에게 상처를 준 것 같아.,1
능력도 중요하지만 외모적인 것도 볼 텐데 난 솔직히 너무 평범해서 눈에 띄지도 않으니까.,1
이번에 그동안 해보지 않았던 난이도 있는 업무를 새로 하게 됐어. 두려운 마음도 없지는 않지만 분명히 잘 해낼 수 있을 거로 생각했지. 열의 넘치는 태도가 제일 중요하다고 생각하거든.,0
내가 공부를 좀만 더 잘했어도 이럴 일 없었을 텐데.,1
저번에 슈퍼 주인아저씨가 쓰러졌을 때 도와줬더니 오늘도 콩나물을 덤으로 엄청 주셨네. 나야 뭐 당연히 할 일을 한 건데 장 볼 때마다 매번 챙겨주니 고마울 따름이지. 내가 고맙고 매 번 그렇게 안 챙겨 주셔도 된다고 이야기 해야겠어.,0
그냥 막연히 우울하다고만 생각했지 그럴 줄은 몰랐거든.,1
진짜 웃겼어. 노력 못해서 미안하다며 끝까지 착한 척 하는게..,1
금연이 쉽지 않은 건 아니까 보건소 도움도 받으면서 금연하도록 옆에서 계속 신경 써줘야겠어.,1
취업이 안 돼서 너무 억울해.,1
그때는 좌절하고 포기를 했었어. 이번에 겨우 용기 낸 건데.,1
포기하지 않고 계속 취업에 도전에서 꼭 직장에 들어가야겠어.,1
방법을 좀 바꿔야 할 것 같아.,1
애교 많은 우리 딸과 유쾌한 우리 아들을 생각하면 매우 행복하단 말이야. 아침에는 딸의 애교가 저녁에는 아들의 유쾌한 말에 집안 분위기가 얼마나 훈훈한지 짝이 없어. 친구들이 부러워하면서도 질투할 정도야. 자식들에게 더 잘해줘야겠다는 생각이 들어.,0
부모님의 못다 한 꿈을 이뤄드리겠다고 약속했는데 약속을 지키지 못해서 죄책감이 들어.,1
친구가 나 몰래 다른 친구에게 내 험담을 했어. 그러면서 자기 잘못을 인정하지 않는 거야.,1
시험을 생각보다 잘 봐서 다행이야. 다음 시험도 잘 봤으면 좋겠어.,0
3년 전부터 새벽 4~5시에 겨우 잠들었어요.,1
내가 그렇게 챙겨줬는데. 그렇게 나를 잘 따르더니 경쟁사로 갔어.,1
난 지금의 생활이 좋아. 주변 친구들은 사회생활과 인간관계 때문에 힘들다는 말을 많이 하는데 난 괜찮아. 응 정말 힘들다고 표현하는 친구들이 많은데 난 그냥 할만해.,0
내 몸이 불편한 것도 싫지만 남한테 숨기는 동생의 행동이 상처야.,1
왠지모르겠지만 엄마가 하는 말은 왠지 믿음이 가. 딱 집어서 말하기는 힘든데 오랫동안 조금씩 좋은 인상이 쌓였다고 생각해.,0
갑자기 말수가 줄어드니까 당황스러우면서 걱정도 많이 돼.,1
솔직히 빡이 쳤어요.,1
더 많은 것을 해주고 싶지만 그럴 수 없어 슬픔만 쌓였어.,1
축가는 못했지만 다행히 결혼식은 잘 치렀으니 잊어버려야지.,1
나름 열심히 한다고 하는데 내 점수는 왜 이 모양일까?,1
병원에서 익명의 후원가가 내 수술비를 지원해줬어. 그래 맞아 누군지 모르겠지만 병원비가 감당이 안 되던 참이었는데 염치없지만 고맙지. 나이 들어서 이렇게 아프니 속상한데 병원비까지 나가서 우울감에 빠지고 있었는데 너무 감사해.,0
사랑하는 아내에게 목걸이를 선물로 해줬어. 맞아. 이렇게 좋아하는 걸 보니 또 해주고 싶어. 글쎄. 이번에는 아내한테 물어봐야겠어.,0
조장이라고 친구가 대표로 이름을 적어서 제출해버려서 그래서 그런 것 같아.,1
애인과 다툴 때마다 이러다가 헤어지는 것은 아닐까 두려워.,1
회사에서 발표하는데 다 나만 보는 게 진짜 너무 부끄러워서 말이 잘 안 나오더라.,1
딸이 사춘기 때 우리 부부 모두 일을 하지 못해서 경제적으로 힘들었거든.,1
담도 암을 완치했어. 담도 암이 완치되니 가려움증과 복부 통증이 깨끗이 사라졌어. 앞으로도 계속 조심하려고 해.,0
공황장애가 심해졌어. 너무 힘들어서 죽고 싶어.,1
입사하고 나서 정시에 퇴근한 적이 거의 없고 항상 야근만 했어. 근데 회사에서는 야근 수당도 주지 않아.,1
아무리 바쁜 세상이라고들 하지만 자식들이 돼서 이렇게 무심할 수가 있는 거야? 요즘은 키우는 개도 혼자 오래 내버려 두면 걸린다는데 부모를 방치하는 건 죄가 안 되나 보지?,1
언제든 후회하지 않도록 주변인들에게 잘하고 건강관리에 힘쓰고 싶어.,1
요즘 하고 있는 사업이 잘되고 있어서 너무 마음이 편해. 지금은 잘 되어가고 있는데 그래도 계속 유지가 안 될까 봐 조금 걱정은 돼. 지금까지 해왔던 것처럼 잘 버티면 될 것 같아.,0
나는 결혼이고 연애고 다 포기해버렸어. 다 의미 없어.,1
솔직히 나는 돈이 여유롭지 않은데 말이야. 다들 돈 얘기만 하니 스트레스만 받더라고.,1
내가 좀 소극적이었던 거 같아. 내일부터는 더 적극적으로 짝을 하자고 말해보려고.,1
사주지는 못할망정 마누라 건강 때문에 먹는 걸 홀랑 먹어치우다니 기가 막혀.,1
너무 절망적이네요.,1
동창회만 하면 나 자신이 한심해.,1
안마원보다 우리 손자가 해주는 안마가 최고로 시원해. 어깨 결릴 때 손자한테 해달라고 하는데 시원하고 얼마나 예쁜지 몰라. 먹고 싶은걸 물어보고 오늘은 손자와 맛있는 걸 먹으러 가야겠어.,0
회사 사람들이 내가 안 씻은 걸 알고 나를 쳐다보는 것 같더라고 너무 민망했어.,1
내년이면 수능을 봐야 하는데 아직도 미디어에 빠져 있으니 미래가 막막해.,1
카네이션을 열심히 만들어 드렸는데 엄마가 별로라며 버리라고 하셔서 속상해.,1
집주인이 허락도 없이 내 집을 자꾸 들락날락거리는 게 싫어.,1
내가 처음에는 떠밀리는 식으로 강아지 산책했는데 하다 보니 허리도 튼튼해지고 아주 좋아. 초반에는 귀찮았는데 요즘에는 오히려 내가 먼저 가자 하는 것 같아. 나중에는 강아지가 귀찮아 하는 건 아닌가 모르겠어. 오래오래 해야 하는데 말이야.,0
2년동안 사귄 여자친구가 있어요. 남들은 이정도 사귀면 깊은 관계라고 하던데…,1
"나한테 넌 학비 대면서 돈 안 내놓냐, 요즘 예단 1억 정도 한다더라, 우리 서울 올라갈 테니 집 해놔라 이런 말을 하는 거야.",1
요즘 내가 왜 살고 있는 건 지도 모르겠어.,1
어제 정기검진을 받았는데 종양 크기가 줄어들었대. 꿈만 같아. 지금처럼 항암치료 꾸준히 받다보면 완치도 가능할지 몰라.,0
자식들이 함께 비싼 안마기계를 사줘서 자식들에게 너무 고마워. 비싼 건데 나를 위해 안마기계를 사 준 자식들에게 보답하고 싶어. 우선 자식들이 좋아하는 음식들을 해서 집에 초대해야지.,0
날 괴롭히는 애들이 전국에 알려져서 그 아이들이 평생 망신당했으면 좋겠어.,1
그러던 중 5개월 전 갑자기 호흡곤란이 온 거예요.,1
날 괴롭히면서 희열감을 느끼는 그 인간들이 싫어.,1
사업이 망하고 빚을 갚느라 노후준비로 모으던 돈을 다 써버려서 너무 슬퍼.,1
부친이 좋아하는 미역국을 내가 직접 요리해드리고 싶어.,1
내 잘못은 맞지만 친구를 회유할 방법이 있을까?,1
다른 건 몰라도 대소변 처리까지 남의 도움을 받게 될까 봐 싫어.,1
일단 직장에서 남들처럼 하지는 못한다는 문제가 있어. 이런 이유로 곧 정리해고될 것 같아.,1
갑자기 나 혼자 남게 되어서 우울해. 뭘 어떻게 해야 할지 모르겠어.,1
아이들이 통 찾아오지 않으니 외딴곳에 홀로 내 버려진 느낌이야. 고려장으로 버려진 노인들 심경이 이랬을까 싶을 정도로 외롭고 아무 쓸모도 없는 존재가 된 느낌이야.,1
그사람 부인이 여러 번 행패도 부렸지만 우린 서로 사랑했어. 내가 부모님의 권유로 다른사람과 결혼했지만 바로 이혼했지.,1
사느라 너무 바빠서 친구들을 못 만들었어.,1
나의 게으른 점이 많이 나아졌으면 좋겠어.,1
며칠 야근했다고 오늘은 코피가 나고 현기증에 쓰러질 뻔하기까지 했어. 정말 황당하고 당혹스러웠어.,1
최근에 우리 부모님이 이혼을 하셨어.,1
그래서 아내가 못 참고 집을 나갔는데 혼자 있으니 벌 받는 기분이야.,1
얘들이 잘못도 없는 내 친구를 때렸어. 근데 내가 아무것도 할 수가 없었어.,1
이 나이가 되도록 뭐 하고 살아왔는지. 한심하고 암담하고.,1
퇴직하고 앞으로 어떤 일을 할 수 있을지 모르겠어.,1
이혼 안 하고 잘 버텨왔더니 드디어 그 인간한테 복수할 순간이 돌아왔네.,1
사람을 만나고 사귀는 게 너무 힘들어.,1
휴가를 와서 정말 좋아. 마음이 편안해져. 정말 바쁜 일상이었는데 떠나서 이렇게 여유롭게 있을 수 있다니 너무나 느긋해.,0
아직은 잘 모르겠는데. 팀원들하고 함께 상의해 봐야지.,1
워킹 맘으로 살다가 이제 은퇴를 했는데 경제력이 없으니 자식들이 무시하는 거 같아.,1
가족들이랑 시간 보내면서 풀어야지 뭐.,1
이번 시험을 잘 봤더니 부모님이 칭찬해 주셨어. 기분 좋지. 부모님은 웬만해서는 칭찬을 잘 안 해주시거든. 다음에도 부모님을 기쁘게 해드리고 싶어.,0
나도 모르겠어. 이렇게 살면 안될 것 같은데… 이미 너무 멀리 온 것 같다는 생각이 들어.,1
수술도 무섭고 왜 나한테 이런 일이 생긴 건지 모르겠어. 난 여자로서 끝이야.,1
그런데 자금이 문제야. 정년은 얼마 남지 않았는데 그때까지 돈은 모을 수 있을까?,1
친구의 가족들을 만나야겠어. 친구가 너무 그리워.,1
신문에 우울한 기사가 났더라고.,1
나이 육십에 몸까지 아프니 주변에 사람이 없어 외로워.,1
이번 소개팅에는 정말로 잘 맞는 사람을 소개받았어. 연락도 자주 해. 서로 좋아하는 야구팀이 같아서 같이 통화하면서 야구 경기를 보곤 해. 그때마다 스트레스가 풀리는 기분이야.,0
아예 전학을 가서 새로운 친구들을 만나서 새로 시작하는 게 나을 것 같아.,1
젊었을 때는 친구들이 많았는데 점점 교류가 줄어들고 말았지. 바쁘다고 만나질 않고 연락도 잘 안 받았었거든.,1
오늘도 업무 계획에 차질이 생겼어.,1
남편이 내 말은 잘 들어 주지도 않고 나를 무시하는 말을 많이 해.,1
학교에 왜 다니는지 알수가 없어.,1
집안을 챙기지 못해 미안하다 생각하면서도 정작 회사 스트레스를 집에서 풀려고 한 거 같아.,1
그래서 종종 사람들과의 관계에서 트러블이 생겨.,1
경로당에 가면 이 고독함에서 벗어날 수 있을까? 사람들과 말을 많이 하면 괜찮아질까?,1
친구와 사소한 의견 차이가 있었어. 우울증을 겪고 있어서 과하게 슬프고 울고 싶어졌어.,1
아이가 아빠 생일이라고 그림을 그려줬어. 그런 거 같아. 취미로 시작한 건데 본인이 좋아하고 또 적성에 맞나 보네. 본인이 원하면 계속 도와주려고 하고 있어.,0
노년기가 되고 나니 노동력을 상실했어. 슬프다.,1
퇴직금으로 미래계획을 세워봐야지. 가족들에게 용기 내서 말해봐야겠다.,1
노인정에 갖다 두고 먹으려고 관절염에 좋은 영양제를 박 씨가 가져가버렸어.,1
은행에서 당최 알아들을 수 없는 말로 금융상품 가입을 권유했어. 너무 성가셔.,1
옛날 분이라 여자가 원래 희생을 해야 한다고 생각하시는 것 같아. 그래서 자꾸 답답해.,1
어릴 적부터 친했던 친구가 암 투병 끝에 결국 세상을 뜨고 말았어. 장례식장에 다녀왔는데 너무 슬퍼서 지금도 너무 힘드네.,1
내가 우리 반에서는 따돌림을 당하지만 옆 반에 친구가 있어서 다행이야. 그 애는 항상 나를 챙겨줘. 응. 내 얘기도 잘 들어주고 나를 웃게 해 줘. 다른 애들은 날 안 좋아하는데 말이야. 내가 반 친구들이랑 어떻게 하면 잘 지낼 수 있을지 민지랑 얘기해볼래!,0
너무나 슬픈 나날이네.,1
갱년기를 빨리 극복해서 예전처럼 화목하게 지내고 싶어.,1
안아주는 것뿐만 아니라 다른 부분에서도 손주들에게 소홀했던 게 있네. 손주들에게 더 잘해줄꺼야.,1
난 가족들이랑 말을 잘 하지 않아.,1
우리 동네에 멀쩡한 도로포장은 세금 낭비라는 민원이 있었대.,1
어머니가 할머니께서 우리 집에서 살게 되셨으니 앞으로 아우랑 같이 방 쓰래. 싫은건 아닌데 당황스러워.,1
귀가 잘 안 들리니깐 나이가 실감이 나. 잘 안 들려서 불편해.,1
배고파서 집에 왔는데 아무도 없고 돈도 없어서 화가 나.,1
할 일도 없이 어슬렁거리며 생각 없이 있을 때면 슬픈 마음이 생기네.,1
눈을 뜨고 싶지 않아요.,1
취업이 안 되니까 너무 스트레스받고 돈이 없으니까 내가 위축되어 사는 게 슬퍼.,1
옆집 아주머니가 이사를 한대. 이제 말동무를 할 사람이 없어.,1
"그런데 한, 2주인가? 만나고 헤어졌어. 짜증나게 굴더라고.",1
속초가자는데 귀찮아. 그냥 나두고 자기들끼리 갔으면 좋겠어.,1
집 앞 공원 벤치에 앉아 쉬고 있는데 어린애들이 지나가면서 그러더라. 어처구니없는 것들.,1
근데 그러기엔 지금 노후준비가 너무 부족해서 두려워. 앞으로 어떻게 살아야할지.,1
이 나이가 되도록 연애도 못 해보고 정말 한심하지 않아?,1
이 년 동안 만나온 여자친구가 알고 보니 양다리였어.,1
그러네. 오래도록 참으며 지금까지 기다렸다네. 상상도 못 한 일이야.,1
"하고 싶은 것도 딱히 없고, 빨리 취직하고 싶어서 상고에 갔어요.",1
두 딸이 나에게 가져갈 것만 생각해.,1
아직은 모르겠지만 따돌림에서 벗어날 방법을 찾아봐야겠어.,1
아마 남편에게 존중받는 삶을 살았으면 그런 일은 없겠지. 그래서 젊어서 잘하라는 말도 있지 않은가?,1
오늘 누나가 나한테 청소 내기를 하자고 했는데 내가 이겼어. 누나가 억지로 방 청소 내기를 하자고 한 건데 내가 더 빨리했어. 그런데 엄마가 시킨 것 같아. 내가 내기에서 이겼지만 그래도 누나를 도와주는 게 좋을 것 같아.,0
힘들 때 의지가 되어주는 좋은 친구들이 곁에 있어서 너무 좋아. 언제나 내 고민도 들어주고 같이 의논하니 걱정할 것도 없이 든든해. 나도 친구에게 힘이 되어주는 좋은 친구가 되고 싶어.,0
위 수술하고 병실에 누워있으니까 큰 딸이 퇴원하면 오토바이를 사준데. 얼른 건강해져야 퇴원을 할 텐데 어떻게 체력을 회복해야 할지 고민이야. 역시 병원에서 하라는 대로 잘 따르고 노력하는 것이 좋은 것 같아.,0
우리엄마는 내가 생각한 아주 완벽한 어른의 이상향이야. 우리 엄마는 다방면으로 굉장히 능력 있는 분이셔. 지금 하는 학교 생활에서 내 능력을 발휘해 보고 싶어.,0
나도 아들인데 왜 형이랑 누나만 그렇게 편애하는 걸까? 짜증나.,1
재취업 컨설턴트를 알아보고 준비를 해두는 게 좋겠어.,1
대학교 시절에 나를 아껴주셨던 교수님께 찾아가서 도움을 구해볼래.,1
그 사이에서 뭐 하고 있는지 모르겠어. 이런 내 성격 좀 고치고 싶어.,1
언니는 아무 때나 자기 기분대로 화를 내서 나도 화가 나.,1
동생을 혼내기 보단 잘 타이르면 이르지 않을 것 같다는 생각이 들어!,1
젊었을 때는 자식 키우고 시부모 모시고 정신없이 살았는데 어느덧 시부모 돌아가시고 자식들은 결혼해서 우리 부부만 남았어.,1
예전이랑 비교하면 안 되겠지만 삼 분의 일로 줄었어.,1
결혼할 예식장이 근사하지 않은 것 같아서 걱정이야.,1
고치도록 노력해야겠어. 앞으로 게임은 시간을 정확히 정해놓고 할 거야.,1
예전에는 잘 말했는데 어느 순간부터 내 이야기를 안 들어주는 것이 느껴져서 그 이후로 말을 안 하게 되고 멀어진 것 같아.,1
여자친구와 이야기해 보려고 해. 그러면 마음의 위안을 얻을 수 있을 것 같아.,1
그래 맞아. 향후 내가 뭘 할 수 있을까?,1
이번 주 내로 전달 받기로 했어. 그걸 보면서 혼자 일처리 하는 방법을 익히려고해.,1
엄마를 설득해야겠어. 그래서 친구들과의 관계도 회복하고 싶어.,1
스트레스로 건강이 급격히 나빠졌어.,1
진로 때문에 스트레스받고 나중에 무엇을 할지 불안해.,1
물리 치료를 하면 나을 수 있을 거라 했지만 전혀 호전되지 않아서 의사한테 배신당한 기분이야.,1
스트레스를 해소할 수 있는 방법을 찾아서 마음을 비우는 연습을 해야겠어.,1
스스로 경각심을 느끼도록 내가 남편에게 계속 얘기해줘야지.,1
예전부터 내 주변에는 아무도 없었어.,1
맞아. 그래서 앞으로 어떻게 살아가야 할까 고민 중이야.,1
가족과의 문제로 스트레스가 심해. 내가 엄마로서 역할을 잘하지 못한 것 같아.,1
은퇴 후에 알바라도 찾아서 돈을 벌어야겠어.,1
경제적으로 너무 힘들어서 보탬은커녕 할 수 있는 게 없어서 나 자신이 한심해.,1
화낼 사람은 누가 봐도 나 아니야?,1
미치겠어요.,1
마누라가 주식을 하는 줄은 알았지만 알아서 잘 할 줄 알았는데. 당장 생활비도 없어.,1
나한테 소중한 사람이긴 했지만 이 일을 참아넘길 수 없어. 파혼하고 새로운 인생을 찾을 거야.,1
업무가 나에게 맞는 것 같아. 마케팅하고 있어. 응. 나의 성격과 맞는 것 같아.,0
입덧 기간인데 너무 힘들다.,1
회사 내에서 우리 팀에 대한 평가가 떨어졌거든.,1
가뜩이나 힘든데. 일은 어찌 이리 많은 건지 스트레스가 심해.,1
모르겠어. 나도 어떻게 해야 할지 감이 안 잡혀.,1
내가 우울해지니까 남편도 우울해져서 서로 안 좋은 생각을 하는 거 같아.,1
나에게 잘못한 애인에게 화가 나기는 하지만 헤어지는 게 두려워서 화를 못 내.,1
비록 혼자 살고 있지만 경제적으로 여유로워서 만성 질환에 걸려도 괜찮을 것 같아. 경제적으로 어려웠으면 만성 질환 걸릴까 봐 걱정스러웠을 거야. 그래도 최대한 내 건강을 위해 노력해야지.,0
남자친구에게 호의적인 사람들이 신경 쓰여서 스트레스야.,1
무료 인터넷 강의를 활용하면 좋을 것 같아.,1
고령에 고혈압까지 있는데 노후준비가 안 되있으니 마음이 외로워.,1
할머니에게 무슨 일인지 물어보고 병원에 가보려고 해.,1
나가서 야구라도 하고 와야겠어.,1
그런데 나보다 어린이들이 더 답답할 거야. 어른들이 잘못해서 그런 거 같아 너무 미안해.,1
오늘 노인정에 갔는데 다들 탈모가 진행 중인데 나만 머리숱이 제일 많아서 너무 기뻐. 근데 생각해보니까 지금 상태를 유지하려면 노력해야 할 거 같은데 뭐가 좋을까? 티브이에서 콩이 좋다고 하던데 내일은 검정콩을 사서 콩물을 만들어 먹을까 봐.,0
밥도 먹기 싫고… 아무것도 하기 싫어요.,1
그런데도 스스로 자신의 생을 포기하는 사람들 심정은 오죽했을까 싶지 않은가?,1
별일이 없으면 얼른 얘기해 줄 것이지. 시간을 끄니까 화가 나.,1
이번 학기에 만난 친구들이 참 좋은 사람이라 만족스러워. 복학하고 걱정했었거든. 다행히 지금처럼만 지내면 될 것 같아. 오랜만에 좋은 친구가 생겨서 정말 좋아.,0
나 지금 너무 배신감 느껴져.,1
자식들에게 미안한 마음을 솔직히 말해야겠어. 그리고 늦었지만 이제부터 일자리를 찾아봐야겠어.,1
술자리에서 한번 이야기해 봐야겠어.,1
남자친구가 나한테는 잔다고 했는데 핸드폰 하는 거 있지? 인스타그램에 들어가면 내 팔로워 중에 활동 중 상태가 뜨거든. 정말 어이없어. 나는 뭐 내 시간이 안 필요해? 온종일 일하고 대화할 시간만 기다렸는데 정말 너무해.,0
응 너무 억울해. 그래서 오늘은 남편 몰래 클럽에 가려고.,1
버려진 기분이 들어.,1
그냥 참았어. 이번에는 대화해 볼까?,1
일단 내 주변에 퇴직한 사람들한테 조언을 받아야겠어.,1
오늘도 회식이야. 사장님 때문에 또 술을 많이 마셔야 해서 벌써부터 걱정이 돼.,1
늦는다면 연락을 미리 해줬으면 좋겠는데 그러지 않아서 불안해.,1
나도 자존심이 있는데 먼저 손을 내밀어 보기가 민망해서 그러지 못했어.,1
잠을 푹 잘 수 없어.,1
응. 그것도 꼭 항상 내 바로 앞 순서에서 다 팔려.,1
내가 깜박하고 반찬을 재사용한 거야. 그게 소문나서 단골들까지도 발길을 끊었어.,1
지금 내 상황을 잘 들어주고 같이 고민해줄 사람이 필요해.,1
결혼이고 연애고 다 나에게는 해당 안되는 말이야. 난 그럴 능력이 안된다고.,1
차 사고 이후로 다리를 다쳤는데 그 이후로 지인들이 나를 피하는 거 같아. 속상해.,1
나한테 계속 일을 넘겨주는 동료가 있어. 짜증나서 나도 꼭 업무 넘겨줄 거야.,1
나이가 들수록 어른들이 자꾸 결혼을 재촉하셔서 너무 스트레스야.,1
응. 너무 서운해.,1
어제 면접장에서 여자라서 힘든 일 할 수 있겠냐는 질문을 받아서 너무 기분 상했어.,1
어릴 적 가정폭력을 보고 자라서 그런가? 나도 아내에게 똑같은 짓을 해서 힘들어.,1
최씨 할머니는 내 심정을 항상 잘 이해해줘. 최씨 할머니와 만나기로 한 날에 다른 약속이 생겼는데도 최씨 할머니는 날 이해해줬어. 맛있는 과일을 가져가서 같이 대화를 나눠야겠어.,0
부모님과 진지하게 진로에 대해 이야기를 나누어 보아야겠어.,1
아내가 몸에 좋다고 약물을 끓여 줬는데 너무 써.,1
대학 가면 앞으로 돈 나갈 일도 많은데 그걸 내가 좀 벌고 싶었어.,1
아무 일도 없었어. 나도 이유를 잘 모르겠어.,1
계모 밑에서 모진 학대와 서러움 속에서 살았어,1
아이들한테 놀라게 해서 미안하다고 말하고 비슷한 일이 일어나지 않게 하겠다고 말해야지.,1
환갑을 넘어가면서 가족이나 친구들과 함께 시간을 보낼 수 있어서 행복하네. 가족들과 지인들에게 꾸준하게 연락하면서 자주 만날꺼야. ,0
다른 사람들과 대화가 안 되는 것 같아.,1
같이 일하던 동료들도 갑자기 해고되었어. 참 억울한 상황이야.,1
세 달 간 여행을 다녀왔는데 우리 가족 중 누구도 내게 연락을 하지 않아서 상처받았어.,1
지금 당장이라도 진심 어린 사과를 하러 찾아가야겠어.,1
동생이 내 파우치를 분실했는데 진짜 화가 나서 폭발할 것 같아. 어. 동생에게 정말 화가 나. 일단 내 기분과 상태를 이야기하고 싶어.,0
테이블에 먹던 음식 그냥 두고 갔네.,1
남들은 서두르라고 난리들이야. 그런데 난 그럴 거 있나 싶어. 결혼 준비 말이야. 지금도 늦은 거라고 주변에서 닦달하고 성화야. 회사에서 맡은 이번 프로젝트를 우선 마치고. 그 후에 결혼 준비를 시작할까 해.,0
친구들이 나만 두고 여행을 갔더라고. 난 버려진 걸까?,1
하반기 취업 문이 더 좁아진다는 기사를 보니 더 우울해지네.,1
평소 잔병치레가 많아가지고 병원을 자주 가서 힘들어. 근데 그로 인해 큰 병으로 발전되지 않은 것 같아. 매일매일 병원을 같이 가준 아내에게 고마움을 표현할래.,0
영화를 너무 많이 보신 거 아니에요? 예쁘고 조건 좋은 분들 다 싫다면서. 저한테 프로포즈 하셨거든요? 사기 결혼 작정한 사람이 저 같은 커플매니저한테 청혼을 하겠어요??!! 이거 하나 확인하려구. 저한테 계속 전화하셨어요?,1
앉을 때 다리가 너무 아픈 게 무서워서 어디를 못 가.,1
고작 하루 월차 쓰고 쉬는데 다른 지역에 콘서트를 보러 다녀온다고 새벽에 나가서 새벽에 들어왔어.,1
내가 평소에도 자식들을 귀찮게 했는지 복잡한 감정이 밀려와.,1
내 친한 친구가 나를 같이 괴롭히지 않으면 자기도 왕따당한다고 내 뺨을 때렸어. 아픈 것보다 너무 슬펐어.,1
내일 한번 진지하게 얘기해 봐야겠어.,1
아내가 화를 내고 집을 나가서 너무 분해.,1
친구들 모임에서 다들 본인의 남자친구 이야기만 해.,1
아끼는 게 버릇이 되다 보니 자식들도 물건을 아끼는 버릇을 갖게 됐는데 어딘가 씁쓸하네.,1
아들과 직접 만나 더 자세히 얘기를 해봐야겠어.,1
변명하려고 한거 아니라 그쪽이 다짜고짜 큰 소리로 사람 창피하게 만들었잖아요. 그럼 저번에 좋게 말할 때 새겨듣지 그러셨어요. 그리고 스스로 창피한 짓인 걸 알면 하지 마세요. 그쪽이 언제 좋게 말했어요? 항상 목소리톤부터 올라가는데?,1
딸이 남편에게만 몰래 용돈을 준 걸 알게 되어서 너무 섭섭해.,1
수 년 전에 노름빚을 이제야 모두 갚아서 기뻐. 강원랜드에 놀러 갔다가 차를 저당 잡히고 그때부터 노름에 빠지게 됐어. 정신과 치료도 받았고 한 번 더 노름하면 내 손목을 자르기로 아내와 약속했어.,0
친구들과 놀러 가서 기분 전환을 좀 할까 봐.,1
학교에서 왕따를 당해 너무 화가 나.,1
서로 외롭지 않도록 부부가 할 수 있는 취미를 찾아야겠어.,1
요즘 학교에서 친구들과 있을 때 눈치가 보여.,1
성가시지만 자식들에게 이것도 불효라고 강경하게 말해야겠어.,1
너무 슬프고 힘들어.,1
응. 사람은 그 나이에 맞게 언행을 해야 되는데 그렇지 못할까 봐 그래.,1
