text,label
회사 사람들과 말을 잘 통하지 않아서 이따위 일로 힘들었다.,2
오늘은 내가 얼마나 부족한가를 또 한번 느꼈다.,3
오늘만큼은 내 의지와는 상관없이 피로가 드문드문 슬퍼졌다.,0
오늘은 정말 일이 쌓여서 힘들었어. 내일 더 늦춰질까 봐 걱정돼.,1
피곤함과 함께 무기력감이 점점 더해졌다. 어떠한 일에도 힘들었다.,0
"왜 이렇게 불평이 나오는 거지? 회사에서 내 일은 항상 뒤로 밀려나가고 있어. 이제는 참을래, 정말로!",1
"같이 웃고 싶었는데, 결국 아무도 나를 이해해줄 사람 없었다.",2
오늘 하루 정말 싫었다. 회사에서 압박감 때문에 힘들었지.,1
회사 동료들끼리 노는 모습을 보면서 혼자 남은 나를 생각했다. 외로웠다.,2
오늘은 어려웠어... 내 실력이 부족하다는 생각이 들면서.,3
오늘은 다들 바빠 나를 놔두고 지나갔대. 혼자서 커피 한잔 마시며 이별 통화 했다.,2
오늘은 뭔가 항상 미흡해 보이는 내가 마음에 들지 않아. 어제보다도 못한 날이었는데...,3
기대했던 결과를 얻지 못해서 실망했다.,3
동료들과 함께 작업하니 서로 이해를 하지 못하는 부분이 많았다. 이제는 혼자 일하자 싶었다.,2
협업하면서 의견 차이에 대한 이해가 부족하다는 걸 알게 되었다. 서로의 입장에서도 생각해보려고 노력하겠다.,3
내가 더 잘해야겠는데... 오늘의 실패는 나를 더욱 높이 당기고 있어.,3
왜 항상 이렇게 느껴야 하나. 나를 믿지 않는 게 너무 지IGHLIGHT 했다.,3
운동하고 싶었지만 계속 미루다가 끝내 못 해 나를 비난했다.,3
오늘은 다루는 일이 너무 많아 피곤했다. 아무-energy-left-feeling.,0
"오늘 너무 지치고, 힘이 없다네. 아무것도 하지 못하고 누워있었다.",0
오늘 난 정말 부족했다. 모든 걸 다 실패시킨 것 같아. 어떻게 해야 좋을지 모르겠어.,3
오늘은 꿈도 잘 깨지 않아 피곤했다.,0
친구들모두 저를 내버려둔다고 생각하고 힘드니까 끝끝내 펑크났다.,2
오늘은 정말 허탈한 하루였어. 아무것도 할 수 없이 지내다가 밤이 왔어.,0
오늘은 좀 힘들었어... 회사에서 말했을 때 마음이 너무 아팠어. 나도 더 노력해야겠다.,3
"오늘은 마치 빈통처럼 느껴졌어. 모든 기운이 빨려나간 것 같았고, 내 마음도 같이 텅 비어버렸어.",0
나는 언제나 자신감 없이 살래.,3
오늘은 집에서도 일할 수 있게 돼서 홀로 시간 보내느라 가슴 아팠어.,2
오늘은 계속해서 능력 부족을 생각했어. 언제까지 이렇게 불안할까 싶다가도 나 자신에게 화가 났다.,3
"또 다시 혼자가 되다니, 오늘은 정말 많이 울었다.",2
오늘은 또 뭔가 미처 해내지 못한 게 있어. 내가 이렇게 부족하네.,3
오늘 기회 놓쳤는데 얼마나 죄송한지 몰랐다. 다음에는 꼭 잡아야겠다.,3
쇼핑하러 왔는데 몸짓 하나로 나쁘게 봐도 되는 거냐고 생각했다.,1
"오늘 날씨조차 내 감정과 어울리지 않아, 외롭고 우울했다.",2
나 오늘 어제보다도 더 뻑났다. 비안 오는 날씨에 친구들이 모임에서 배신당해서 진심 화난 하루였다.,2
오늘은 정말 끝났다. 다리가 무겁게 느껴져서 집에 들어올 때마다 걸음마로 이동했다.,0
오늘은 또 혼자 식사를 했다. 동료들이 뭐라 이야기하면서 날 배신했나 봐. 혼자 남은 기분이 복잡하다.,2
오늘은 참 끝나지 않는 하루였어. 동료가 내가 잘못한 거라고 꾸짖었는데 사실 그렇지 않았어.,1
"오늘 정말 화났다. 다들 제대로 몰라주는 것 같고, 내가 얼마나 힘들게 뛰어난 것도 모르는 거다.",1
오늘 하루는 혼자 보내니까 무르익은 감정이 터져 나왔다.,2
친구의 도움이 필요할 때 돕지 않았다고 화내네. 내가 이렇게만 될 줄 알았니?,1
선배들이 내가 제대로 뭘 하는지 모르는 거 같아 미안했다.,2
막상 집으로 돌아와서도 해결방안 찾는게 안되어 화를 참을 수 없었다.,1
오늘 미팅 때 창피했다. 아이디어 제시하는데 틀린 거 같아서.,3
오늘 또 혼자 다nio했다. 같이 나가고 싶었는데...,2
오늘은 나 자신에 대해 너무 고민해서 힘들었어. 내가 부족한 것 같아 자꾸만 비판하게 돼.,3
왜 이렇게 능력이 없는 걸까? 도무지 모르겠다.,3
오늘은 또 혼자 기숙사에서 보내긴 했다. 동실 친구와도 이야기 나누고 싶었지만 그만 두자는 말을 들었다.,2
너무 바빠서 쉬는 시간조차 찾아내지 못했다.,0
오늘 아침에 급한 일이 있어 일찍 출근했는데 결국 일어나지 못했다.,1
오늘은 정말 많이 실망했다. 이만한 능력이라면 다른 사람들이 어떻게 하겠는가? 내가 얼마나 부족한지 느꼈다.,3
"오늘도 똑같이, 내가 잘못했나? 내 감정은 아무도 들어주질 않아.",1
오늘은 나 혼자만 힘들게 지내는구나...,2
오늘 아침에 가보니 친구가 미는 표정을 했다. 배신감이 느껴졌다.,2
친구들이 모여 이야기하는 모습을 보면서 나는 외로움을 더 많이 느끼게 되었어. 오늘의 나는 아무도 아닌 존재였다.,2
오늘은 내가 뭔가 잘못하고 있다는 생각에 스트레스가 컸다. 결국 무언가를 바꿔야겠다는 결심을 했다.,3
오늘 나를 정말 싫어 했다. 너무 어처구니없는 실수를 해서.,3
뭐하래? 그럴리는 없어! 이번엔 진짜 화 나게 했다!,1
오늘은 또 팀 프로젝트 때문에 혼란스러웠다. 내가 더 잘 해내지 못했어. 결국 내 불안감만 커졌나 봐.,3
"너무 지친 오늘, 내 몸과 마음이 서로 소통조차 못했다.",0
"끝까지 해보려 했는데, 결국 아무런 성과도 얻지 못했다.",3
오늘은 뭔가 좀 더 흥미로운 일들을 해보고 싶었는데 너무 답답하다. 이런 일이 계속되면 못살겠다.,1
오늘따라 사람들이 내 말 듣고 안해. 혼자 남는 느낌 참 힘들다.,2
아침 일찍 일어나 농구 훈련했다. 그러나 팀 동료들이 늦게 올 것처럼 행동하면서 화가 치밀곤 했다.,1
/MPLL 하루 종일 무기력한 빛이 달라붙어 있었다.,0
"오늘도 많은 사람들이 팀 업무를 위해 모여들었다. 나는 혼자 남겨져, 그들의 웃음소리를 들으며 더 큰 외로움을 느꼈다. 이별의 아픔이 아직도 내 마음을 둘러싸고 있었다.",2
"내가 다가가려 했는데, 그들은 내 말을 들으려는 것 같지 않았어. 다시 한번 말하면 싫다는 표정을 하셨다고 해야 할까?",2
오늘도 사람들한테 배신 당했어. 모든 말 다 빗나가고 혼자 남았어.,2
오늘은 정말로 힘들었다. 몸도 마음도 다 무겁게 느껴졌다.,0
오늘은 내 마음도 소진되고 나의 정기통은 거의 바닥났네.,0
동료들이 내 제안을 부정적으로 받아들여 감정이 상했다. 그래서 오늘은 혼자 있는 시간이 참 좋았는데...,2
"왜 이렇게 못하는 걸까, 내 손으로 꼭 이뤄내야 돼, 이것도 잘하지 못했다.",3
날씨는 푸른 하늘에 찬연한 달이 떴지만 내 마음은 사방으로 퍼져 나가는 피로함 속에 가려져 있었다.,0
오늘 하루는 침대에 누워 있을 때 가장 편했다. 그만큼 내가 얼마나 지친지 알 수 있었다.,0
오늘은 하루 종일 아무것도 하지 않고 집에서 쉬었다.,0
오늘은 정말 어려웠다. 성취하지 못한 건 내가 덜 노력했나 보다.,3
밥 먹는 것도 너무 힘들었다. 가만히 누워서 쉬고 싶었지만...,0
항상 남보다 뒤처진다는 생각에 마음이 답답했다.,3
오늘 하루는 혼자 집에서 보내야 했다. 동료들이 저녁 모임을 가졌는데 내가 초대받지 못했다.,2
"동창회 준비하는데 친구들이 완전 서두르고, 나만 못한 것 같아 한심했다.",2
"회사 동료들이 이번 프로젝트에서 제 의견을 듣지 않았다. 그들은 누구든 같게 대하고 싶겠지만, 나는 그렇지 못했다.",2
"늘 이 지형이 싫지만, 아직 나의 몸으로 도망갈 수 없는 상황이야annoyed. 어려움 속에서도 적극적으로 살아내야겠다.",3
회사 사람들이 나를 완전히 외면했다. 오늘 하루 괴로웠다.,2
아무런 웃음소리도 없이 침묵 속에서 이겨내는 하루였다.,0
오늘은 정말로 아무런 가치 없는 하루였어. 누군가에게 도움이 되는 일도 하나 없었다.,3
오늘은 내가 스스로에게 너무 가혹했다. 하지만 그래서 더욱 더 나아질 수 있다는 걸 알게 되었다.,3
"피로가 날카롭게 느껴져, 걸음걸음마다 힘들었다.",0
오늘은 다 내려다보듯 힘들었어. 걷는 것조차 무거워져서 집으로 걸어가는 길도 오래걸렸어.,0
저녁 먹는데 소홀히 해서 더 피곤했다.,1
오늘은 너무 안 좋은 날이었어. 내가 해낼 수 있다고 생각했는데 실패했대. 나 자신에게 화가 난 것 같아.,3
오늘 하루 참 못 견딜 게 많아. 동료들이 내 의견을 무시하고 그대로 넘어가는 거 보다 내가 더 화나.,1
다시 한번 실패했다... 이번에는 예상치 못한 상황이 찾아와서...,1
에너지를 다 쓴 듯한 하루였다. 아무것도 할 수 없을 만큼 힘들었다.,0
나는 왜 이렇게 자신을 향해 무거운 말만 할까?,3
오늘 하루 내내 기분 나빠서 친구들에게 문자 보내기도 귀찮았다.,0
"애들에게 잘못된 정보를 주고 말았지만, 그들의 부질없는 반응에 분노가 밀려올 때였다.",1
오늘의 나는 단순히 스트레스받은 것 이상으로 화가 난 거야.,1
오늘은 정말 답답했다. 회의에서 내가 제안한 계획도 듣지 않고 넘어갔대.,1
오늘은 또 그러려니 했는데 그 Erectile 남이 굳이 그러자 참을래라니 나도 너무했다.,2
머리가 무겁게 느껴지는 하루였다. 모든 것이 멈춘 것처럼 느껴져 안타깝기도 했다.,0
"오늘 회사에서 또 다시 화를 내야했어. 너무나도 당황스러웠고, 답답해져서 참을수가 없었어.",1
오늘 아침에 카페에서 누가 착각해서 내 마일리지를 요구했네. Really annoyed and upset.,1
오늘은 너무 힘들었다. 나 자신도 못 믿을 정도로 무능하게 느껴졌다.,3
하루 종일 머릿속이 빈🔍 상태였다.,0
"밤이 찾아와도, 잠은 오지 않는 거리에서 갈망하면서 시간을 보내야 했다.",0
"오늘의 나는 조금은 다치고, 조금은 무거워졌어. 그래도 나를 이해하는 친구 없으면...",2
오늘의 무능함이 내게 더 큰 을 싣다시피 했다.,3
오늘은 하루 종일 무표정하게 흘러갔다. 몸도 마음도 피로해서 움직이는 건 전부 effort였다.,0
"아무것도 할 의욕 없으니, 집에서도 활동적 못했다.",0
"오늘은 정말 힘들었다. 친구들과 말이 안 통하고, 혼자 있으면서도 외로움이 가시지 않았다.",2
오늘도 내가 어설프게 일처리를 해서 뒷정리가 복잡해졌어. 이렇게 되면 계속 부족하다는 생각에 괴롭겠구나.,3
오늘따라 모든 사람이 내 의견을 이해하지 않아 짜증이 난 것 같아.,2
내가 너무 미련해서 못한 일이 생각나서 마음이 아팠다. 나른한 하루를 보내며 혼자 후회만 했어.,3
혼자는 참 힘들다는 생각을 많이 했다. 같이 있던 시간에 서로 말 걸어주지 않았나 싶어서.,2
오늘은 또 외롭다. 동료들과의 대화도 흘려보내고 혼자서 집에 들어왔어.,2
오늘 회의에서 뭐라 봉금 써버렸네. 내가 이렇게 말을 잘 못하게 됐나봐.,3
"오늘은 정말 못났어. 일거리 없이 시간 보내다가, 결국 늦게까지 일을 했어.",0
오늘 하루 정말 답답했어. 회사에서 미팅할 때 누가 내 의견을 거들떠보지도 않고 나름대로 결정하래. 혼나는 줄 알았지만 아무 말도 못해.,1
"오늘은 친구랑 만났는데, 내가 말하고 싶었던 것 다 잘 전달되지 않았어. 이건 참 안 돼.",3
외로움이 밀려들었어. 회사 사람들한테 다 해주면서도 인정받지 못하는 것 같아서 기분이 별거 없었다.,2
심장이 무겁게 숨 쉴 때마다 통증을 느꼈다. 완전히 피로해진 하루였다.,0
식구들이 모여서 이야기하나 보니 혼자가 따돌림 당한 기분이 들었다.,2
회사 동료로부터 애매모호하게 비판받아서 억울하다는 생각이 들었다.,1
오늘 협업할 때 한 친구가 나를 너무 많이 대신해버려 실망했다. 이제 스스로 할 수 있어.,1
"오늘도 친구들로부터 배신감 느꼈어. 나가만 쳐다보네, 심지어 그들은 제대로 이해하지 못한 것 같아.",2
회식 자리에서 무리하게 음주하다가 쫄깃한 소릴 하며 그룹에 큰 차랑거리가 되었다. 그런 나를 보면서 혼란스러워했다.,3
"오늘은 몸과 마음 모두 텅 비어 있었다, 그 속에서 희망을 찾고 싶었다.",0
오늘은 회의에서 의견을 제시하지 못했다. 왜 이렇게 입을 열지 못하는 걸까?,3
"너무 지친 거 같아, 오늘은 같이 모여먹는 친구들이랑 연락끊었다. 그들도 나를 잊어버렸나 보네.",2
"오늘 하루는 정말 고달팠어, 내일로 이어지는 희망만 바라보겠네.",0
"직장 동료들이 저에게 친절해졌다. 하지만 그것은 모두 공식적인 겸양이었고, 내 성과는 인정받지 못했다.",1
오늘은 피로가 너무 심해서 다 내 마음을 꿰뚫고 있어.,0
몸이 무거워서 하나하나 움직이는 게 힘들었다. 에너지를 다 바쳐서 피곤하다.,0
와 죄송하지만 나는 이미 내게 남은 것보다 더 소진되었다.,0
오늘은 계속해서 잘못 해본 것 같은 생각이 머리 속을 맴돌았네. 혼자 앉아서 그만두고 싶다.,1
이만 끝나는 게 낫겠다. 다 쓸/MIT도 해볼까.,0
오늘 하루는 힘들었다. 몸은 무겁고 정신도 지쳤다.,0
오늘은 정말 싫었다. 모든 일이 허무하고 답답했다.,1
어제 말했을 때와 다르게 오늘은 업무 상황이 안 좋았다. 불만감이 터져 나오는 듯했다.,1
오늘 생각해보면 정말 많은 실수했네... 앞으로 더 잘 해야겠다.,3
너무 바빠서 쉬지도 못한 거야. 이렇게 되는 건 좀 지양해야겠다.,0
"오늘은 끝내주나 했는데, 결국엔 피로해서 못 움직이겠지.",0
오늘은 또 혼자였어. 친구들이랑 놀러가긴 해도 다들 바빠서 정말로 즐겁게 보내는 날은 못했어.,2
오늘은 정말 답답한 하루였다. 모든 게 갑작스레 바뀌어버린 거 같아.,1
오늘은 주식 시장에 투자했는데 빠르게 손실이 생겨서 싫었다.,1
혼자 앉아서 한숨을 쉬었다. 상사의 말이 참으로 화가 났다니까.,1
"집에서 쉬어볼 생각으로 떠난 여행이지만 외롭고 피곤해서, 휴식하는 건 오히려 더 힘들었다.",0
회사 동료들끼리 웃는 모습을 보면서 혼자 외로움이 치밀었다. 상황이 납득되지 않았다.,2
운동할 계획을 했는데 계속 미루었다.,3
오늘은 뭐라나도 모를 때가 많아. 너무 늘 허점인 내게 미안해.,3
오늘은 나 자신에게 너무 비난했다. 하지만 그럼에도 불구하고 다시 일어서려 해.,3
왜 나만 이런 일을 당해야 하는지 답답해. 상사한테도 참을 수 없었던 말을 했다.,1
저녁 시간 빠져버려 내일 다시 하자는 생각만 들다가 잠들었다.,0
약속한 친구가 연락을 두루바라니 뭐라고 그럴 줄 알았나 싶었다.,2
내가 얼마나 불안해서 그랬나 보다. 이런 나를 보면 정말 싫어져.,3
오늘의 무기력함을 이겨내고 새로운 날을 맞이하리라.,0
"회식에 초대받지 않았고, 그것만으로도 오늘 하루가 너무 힘들었다.",2
오늘은 좋은 일 없이 집에 왔어. 내 자신에게 더 낫지 못했나 보네.,3
"오늘은 뭐하러 내 친구들이랑 싹다 갈등을 벌였다. 혼자 있겠지 했는데, 역시나.",2
"오늘은 내가 좀 힘들었는데, 어떻게든 극복하려고 노력했지.",3
오늘 아침부터 동료들과 사이가 나빠져서 스트레스가 쏠쏠했다. 모두에게 사랑받고 싶은 마음에 끝내 배신당한 것 같아 절망스러웠다.,2
"오늘은 참다 못 해 화를 내버렸어. 그런데 끝까지 참아야 했는데, 이건 다 왜 이런 일이 생기는 걸까?",1
"고객과의 대화에서 못 미치게 굴었는데, 그 사람이 내 말을 완전 잘못 알아들었다. 불만 가득한 하루여.",1
오늘 학교에 가서 누나가 내 성질을 참다 못해 왕비처럼 대했어. 그만하래?,1
내 실력에 대한 불안감이 오늘 하루 계속했다. 좀 더 경쟁력을 갖추려고 노력해야겠다.,3
회사 동료랑 작업할 때 뭐 하나 잘못해서 서로 말을 걸면 머쓱했다.,2
"사람들은 내 옆에서 웃고 노는 모습 보면서도, 나는 조용히 책 읽다가 잠깐 눈물 머금어.",2
오늘은 팀프로젝트에서 망했다. 친구들이 나를 배신했네. 혼자 남겨졌어. 왜 저렇게 대해줄까...,2
오늘은 정말 아무 도움도 안 돼서 답답했다.,3
이렇게 피곤하고 무기력한 날이 또 있을까봐 우울했다.,0
오늘은 또다시 외로움과 배신감이 함께 찾아온 날이었다. 다른 사람들 사이에서는 이런 문제는커녕 웃음만 가득할 줄 알았어.,2
친구에게 도움 요청했는데도 못 미쳐서 뭐가 잘못되었는지 알 수 없었다.,3
회사 동료들과의 갈등이 끝나지 않아 스트레스 받았다. 결국 외로운 저녁을 보낼 수밖에 없었다.,2
혼자서는 못 할 일이 많아진 것 같아서 답답했다.,3
오늘은 늘 그렇지만 내가 못했다 싶었다. 목표한 걸 못 달성한 건 나 자신도 정말 답답하다.,3
친구들이 잘 성과 내는데 내게만 빨리 좀 움직이자니.,3
"오늘 회사에서 선배들이 웃는 소리만 듣고, 나는 혼자였어. 외로움이 쌓여서 가슴이 답답해.",2
오늘 날씨 좋은데 왜 이렇게 불안하고 슬프니? 내 모습 참 싫은 거 같아.,3
그 남자 때문에 또 일찍 집에 와야 했다. 참 짜증나.,1
오늘따라 사람들한테 따르려 들지 않아. 제 삶은 내 손으로 만드는 거니까.,2
오늘 하루도 나 자신을 믿지 못해서 피곤했다. 또 미숙하게 행동해버렸어.,3
친구들의 거리를 느끼면서 마음은 더욱 혼란스러웠locale. 외로움과 불안이 함께했다.,2
오늘만큼 마음이 아팠던 걸 몰라? 하지만 그래도 내게 기회는 또 있다는 걸 알고 있어.,3
항상 빠져나오지 못하는 스트레스들 때문에 너무 답답했다.,3
"혼자만의 시간을 보내며 생각하다보니, 자책감이 쌓여 있었다. 이번에도 또 무능하게 보일까 염려되었다.",3
오늘 하루는 나 자신을 비판하며 헤매었다. 좀 더 겸손해졌어야 했는데...,3
오늘은 끝없이 이어진 회의 때문에 정말 지쳐서 집에 돌아와도 쉴 새 없이 머리를 움직였다.,0
오늘따라 사람들이 내가 원하는 대로 행동하지 않아 답답했다.,2
말하는 것도 피했다. 사람 만나는 건 이제 망한다.,2
오늘은 끝끝내 회사에서 화를 참느라 힘들었어. 나아지길 바랄수록 더 답답해져.,1
오늘 하루는 아무 힘을 내지도 못했어.,0
오늘 아침 회사 동료들이 모두 빠져나갔는데 내가 혼자 남아있네.,2
계속 이렇게 나가다 보면 결국 실패할 거 같아. 내가 너무 무능하다는 생각이 들어.,3
정말 이번 주까지는 버티면 안 되겠어. 더 이상 못 견디겠다.,1
정말 말 못할 게 많았는데 아무 소리도 하지 못했다. 화나.,1
오늘은 아무리 노력해도 인정받지 못하는 것 같아 화가 났어. 정말 스트레스만 안쓰럽게 늘었다.,1
오늘 나를 너무 안쓰러워했다. 능력 부족으로 막혀버린 일이 많아졌다.,3
"오늘 하루도 늘 그렇듯, 나 자신을 비판하며 보내버렸어. 이런 내가 정말 답답해.",3
하루 종일 무기력해져서 마치 무엇인가가 내내 부족한 것 같은 느낌을 받았다,0
오늘은 힘들었어. 내가 말 많고 일 없는 사람이라는 걸 깨달았거든.,3
오늘은 정말 짜증나. 동창회에서 친구들이랑 뭐한 대화도 잘 안 나와서 혼자 앉아있었다.,2
"낮에는 졸음 공포가 몰려와서 집중도 할 수 없었고, 퇴근 후에도 피곤감은 계속되었다.",0
"오늘따라 망신주다, 친구가 내 말을 이해 못 해서 화나버렸다.",1
오늘의 나는 소진되어서 잠만 바라보면서 허전함을 느꼈다.,0
늦게까지 일하다가 집으로 돌아와서도 혼자 끼니를 해결해야 했다. 이럴 때마다 외로움은 더 커진다.,2
오늘도 같은 사람이 되려고 했다. 그런데 누군가와 마주치자마자 싫어졌다.,2
오늘 다시 실수를 했어. 그만큼 내가 부족하다는 것을 느끼게 해줬지.,3
"하루 종일 바쁘게 움직였지만, 에너지가 고갈되어서 요령 없는 날이었다.",0
오늘 저녁에 런닝을 했지만 목표 걸음수를 못 달성했다. 계속해서 끝까지 할 수 있을지 모르겠다.,3
"이렇게 피곤한 거 처음이야, 내일부터는 좀 더 신경 써봐야겠다.",0
"오늘은 힘들었지. 발도 무거웠고, 말 것도 없었다.",0
오늘 업체에서 뭐가 문제냐? 내 말은 맞아. 왜 못 알아듣지?,1
이건 절대 불과함! 내 의견은 무시하고 내게만 압박감만 가중시키네.,1
"너무 많이 실례했어. 다음에는 잘해내고 싶은데, 어떻게 해야 할지 몰라.",3
오늘 일상에서 내가 얼마나 비효율적인지 알게 됐어.,3
오늘은 쉬어야겠다. 피곤함이 이만저만하지 않아.,0
마치 하늘이 내린 무거운 짐을 모두 떼어내주면 좋겠다. 그러나 그런 날은 오늘같지 않네.,0
오늘은 정말 답답해했다. 너무 조급한 상사 때문에 스트레스가 쏠쏠했다.,1
오늘 하루 집에 와서 혼자만의 시간을 보내며 감정이 많이 쌓여있다.,2
고객이 불평을 하길래 왜 자신들의 실수에 대해 미안해할 줄 모르는지 분노했다.,1
친구와의 대화조차 내내 방해받는 피로감 때문에 어색하고 힘들었어.,0
"오늘 하루는 정말 끝내주지 못했음, 앞으로 어떻게 해나가야 할지 모르겠네.",0
"계속 부족함을 느껴대고. 다른 사람들처럼 성장해나가는 걸 보니, 내 속은 늘 질식할 것만 같아.",3
오늘 퇴근길에 우산 잃어버렸어. 친구들 집에서만 즐거운 시간 보내는 거 같아.,2
오늘은 끝까지 친구들이 나를 밀어내는 것 같아 화가 났다. 아무리 혼나더라도 내가 잘못한 게 아니라.,1
오늘은 내 능력을 제대로 인정받는 데 실패했다. 다시 일어서야겠다.,1
오늘 하루는 내게 치이는 자괴감이 크다. 내가 얼마나 무능하다는 걸 모르겠어?,3
"오늘은 집에서 혼자 보내려 했는데, 외로움이 너무 들어서 동네 카페 가기로 한 거야.",2
"회식 때만 떨어져서 앉았는데, 다들 서로 어색해하고 있는 거 같아 외롭기도 하고 답답하기도 했다.",2
오늘도 내 이야기가 필요없는 거야? 언제까지 이렇게 자기를 찾아줄 사람을 기다려야 하나?,2
혼자 있을 때마다 나를 너무 떠올리게 됐어. 왜 그렇게 나를 싫어할까 했다.,3
오늘 회사에서 내가 못 한 부분을 지적받아서 무척 아프네.,3
오늘은 정말 화가 나서 친구한테 말을 안 해주고 혼자 있었다.,1
"오늘은 나에게 맞춰주는 게 아니라, 나는 모든 걸 맞춰줘야 했다. 끝나지 않은 일들 때문에 답답하다는 말 못할 것들이 가득해.",1
오늘은 주변 사람들과의 대화가 없다가 혼자 남긴 느낌이 끔찍했다.,2
"매일 똑같은 일상에 지칠 뻔했지만, 결국 오늘도 저만의 세계를 만드는 데 실패했다.",1
"피로가 넘쳐 흐르고, 무기력함이 하루 종일 계속되었다.",0
오늘 하루는 너무 힘들어서 내 손길도 무거워졌어.,0
"오늘 집에 오면서도 마음은 멍했다. 친구들과의 이야기를 다시 생각해봤지만, 지금 당장은 나와 어울리는 사람은 없어 보여.",2
오늘 또 미tg르는 걸 놓쳤나 보다. 그건 내가 아니었어야 했는데...,1
오늘은 계속 마음이 불안하더라고... 너무 해를 당한 것 같아. 나 스스로가 못나구나 싶었다.,3
오늘 너무 피곤해서 침대 위에서 한숨만 내쉬다 보냈다.,0
오늘은 다시 그들과 대화하려 해도 말문이 끊겼다. 아무 반응도 안 나와서 답답했다.,2
오늘은 내 자신에게 화내고 싶을 정도로 지쳤다.,0
사랑하는 사람이 내게 배신했다. 오직 자신을 울린 노래 빼고 다 잃어버렸다.,2
오늘은 마치 빠진 전구처럼 아무것도 하기 싫었지만 그럼에도 불구하고 일상을 이어가야 했다. 그러다 점심 먹자마자 무릎을 꿇고 말았다.,0
주변 사람들의 말 한 마디에 무기력함이 치달았다. 이 일상에서 벗어나고 싶었다.,0
직장 동료들이 전원 연수에 다녀와서 돌아온다고 하는데 난 혼자가 될 줄 알았다. 다시 외롭고 답답했다.,2
"오늘은 혼자 힘들게 지냈는데, 내 주변에 그러한 존재가 없다네.",2
올바른 일을 했는데 사람들이 뭔가를 잘못 알아듣게끔 말했다. 억울해.,1
"결국은 쉬는 시간을 잡고, 휴식했다.",0
오늘 하루는 힘들었다. 회사에서 잘못을 인정하라고 협박당했다. 이리저리 도와달라며 떠드는 사람들 때문에 더욱 짜증이 난다.,1
오늘은 정말 힘들었다. 동료들이 함께 웃는 모습을 보면 자꾸만 혼자인 게 부러웠다.,2
오늘은 집에서 영화만 봤다. 혼자 시간 보내는 게 이렇게 힘들 줄 몰랐어.,2
회사에서 지시를 잘못 받아서 실수했다. 너무 부끄러웠어.,1
내가 너무 자책했나 봐. 항상 미루는 나 때문에 분노한다.,3
데이트에서 당했던 속바람 때문에 저녁엔 집에서 혼자 있었다.,2
피곤하다 못해 죽겠다 싶게 지쳐있네.,0
오늘은 정말 아무 도움도 안 되는 날이었다.,1
오늘은 완전히 힘들어서 숨 쉬는 게 고역 같았지. 그냥 잠만 들어도 되겠다 생각했어.,0
오늘은 말도 못하고 서 있었다. 뭐 하나 잘못했다는 이유도 없이 이 모든 상황을 받아야 하는 게 너무 화나.,1
"저녁에 함께 나온다고 했는데, 결국 혼자 밥을 먹었네. 왠지 그분들 사이에서 갈등이 있었는지도 모르겠다.",2
"오늘 하루, 혼자가 되는 경험을 했다. 그러면서도 아직은 사람들 속에 나의 자리는 존재하는 것 같았다.",2
하루 종일 아무런 기대로 가득 차지 못했다. 하루가 지나면서도 피곤함이 이어졌다.,0
"결국에는 혼자만의 경쟁이고, 내가 떨어져나가고 있어.",3
오늘따라 사람들이 내가 생각하는 것처럼 따뜻하게 대하지 않아 좀 마음이 상했지.,2
오늘은 엄청난 스트레스를 받았어. 동료들이 내 의견을 무시하고 결국 화가 난 끝에 집으로 돌아왔다.,2
"그렇게 강하게 주장해서는 안 될 일이었는데, 결국 아무 소용 없었다. 아쉬워.",1
오늘은 바쁘면서도 무기력했다. 결국엔 피로 때문에 모든게 소진된 느낌이다.,0
오늘은 또 불안했다. 아무리 노력해도 부족한 것 같아 답답하다.,3
오늘은 다짐대로 일을 해보려 했지만 아무것도 안 해내고 여기 있어.,0
약속한 일을 미루다 보니 결국 놓칠뻔 했다.,3
"퇈수미나 보니까, 이 상황 이해 못할걸. 이번에도 또 당했다.",1
"이번에는 좀 더 심했다, 집에 와서도 이 짜증이 떨어지지 않아. 딸까말 바보들이 내 제안을 무시한 거 아니냐?",1
아무도 내 입장을 이해해주지 않아 속상했다. 뭐라고 해볼까?,1
"가족들과 밥 먹으러 나갔는데, 다들 다른 일이 있어서 제대로 이야기 안 나눠. 집에 와서 혼자 울었다.",2
분노가 머릿속을 채웠어. 아무것도 즐겁게 느껴질 수 없었다.,1
오늘 하루도 자신감을 잃었다. 앞으로 어떻게 해야 할지 모르겠네.,3
오늘은 참 안 좋은 하루였다. 끝없이 돌아가는 일을 정리하려 해도 되는 것 같지 않았다.,1
오늘은 참 혼란스러웠다. 친구들과 뭔가 불화가 생겼어. 그들에게 배신감을 느껴보지 않을 수 없었다.,2
몸이 움직여지질 않아서 계속 누워있었다 하루가 너무 길게 느껴졌다,0
오늘도 엄마한테 버림받은 느낌이 들었다. 소중히 여긴 사람에게 상처 주는 건 참 아팠다.,2
"오늘 뭐하러 다녔는데, 아무것도 못 했다. 다시 집으로 돌아와서는 왜 나 자신을 이렇게 비난할까 모르겠다.",3
오늘 또다시 업무 미사실 때문에 뭐라고 나를 깎아내렸대... 너무 힘들어...,3
"오늘따라 능력 부족한 것 같아, 어떻게든 이겨내서 성장해야겠어.",3
상사한테 불만이 많아져서 못 참겠어. 어떻게 해야 할지 모르겠다.,1
